"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 100","10 Jul 2024","19044.8","19063.45","18414.7","18789.75"
"NIFTY SMALLCAP 100","09 Jul 2024","19037.5","19095.55","18867.4","18956.75"
"NIFTY SMALLCAP 100","08 Jul 2024","19036.65","19107.45","18844.95","18908.40"
"NIFTY SMALLCAP 100","05 Jul 2024","18822.4","18993.6","18795","18941.20"
"NIFTY SMALLCAP 100","04 Jul 2024","18798.8","18827.35","18684.35","18792.95"
"NIFTY SMALLCAP 100","03 Jul 2024","18618.75","18713.35","18569.35","18700.55"
"NIFTY SMALLCAP 100","02 Jul 2024","18653.7","18679.95","18393.25","18509.05"
"NIFTY SMALLCAP 100","01 Jul 2024","18400.05","18600.95","18373.4","18593.65"
"NIFTY SMALLCAP 100","28 Jun 2024","18263.15","18379.4","18259.6","18317.70"
"NIFTY SMALLCAP 100","27 Jun 2024","18330","18403.15","18088.3","18165.00"
"NIFTY SMALLCAP 100","26 Jun 2024","18298.6","18354.85","18213.8","18288.00"
"NIFTY SMALLCAP 100","25 Jun 2024","18315.35","18437.65","18222.9","18242.05"
"NIFTY SMALLCAP 100","24 Jun 2024","18174.25","18273.35","18008.9","18217.05"
"NIFTY SMALLCAP 100","21 Jun 2024","18329.05","18400.25","18208.8","18235.05"
"NIFTY SMALLCAP 100","20 Jun 2024","18209.75","18307.75","18105.1","18266.45"
"NIFTY SMALLCAP 100","19 Jun 2024","18326.2","18347.05","17967.8","18155.50"
"NIFTY SMALLCAP 100","18 Jun 2024","18149.9","18263.35","18103.25","18238.55"
"NIFTY SMALLCAP 100","14 Jun 2024","17978.55","18089.15","17883.65","18043.60"
"NIFTY SMALLCAP 100","13 Jun 2024","17909.25","17925.15","17784.3","17908.10"
"NIFTY SMALLCAP 100","12 Jun 2024","17652.4","17809.15","17646.15","17788.30"
"NIFTY SMALLCAP 100","11 Jun 2024","17535.75","17665.55","17455.55","17571.60"
"NIFTY SMALLCAP 100","10 Jun 2024","17362.3","17528.65","17277.75","17475.15"
"NIFTY SMALLCAP 100","07 Jun 2024","16915.5","17226.15","16831.3","17215.55"
"NIFTY SMALLCAP 100","06 Jun 2024","16527.1","16918.6","16524.4","16826.10"
"NIFTY SMALLCAP 100","05 Jun 2024","15872.4","16334.85","15371.9","16289.40"
"NIFTY SMALLCAP 100","04 Jun 2024","17094","17094.15","14966","15692.15"
"NIFTY SMALLCAP 100","03 Jun 2024","17420.55","17424.15","17006.35","17098.70"
"NIFTY SMALLCAP 100","31 May 2024","16692.2","16774.35","16520.85","16696.70"
"NIFTY SMALLCAP 100","30 May 2024","16843.3","16877.25","16582.55","16612.85"
"NIFTY SMALLCAP 100","29 May 2024","16827.8","16954.75","16723.45","16886.00"
"NIFTY SMALLCAP 100","28 May 2024","17100.6","17116.65","16796.45","16875.60"
"NIFTY SMALLCAP 100","27 May 2024","17000.55","17087.35","16880.15","17019.65"
"NIFTY SMALLCAP 100","24 May 2024","16933.7","17035.2","16865.05","16883.00"
"NIFTY SMALLCAP 100","23 May 2024","16938.85","16979.25","16863.15","16911.90"
"NIFTY SMALLCAP 100","22 May 2024","17010.15","17025.4","16730.9","16880.50"
"NIFTY SMALLCAP 100","21 May 2024","17036","17040.55","16850.8","16939.85"
"NIFTY SMALLCAP 100","18 May 2024","16945.95","17042.65","16941.25","17009.60"
"NIFTY SMALLCAP 100","17 May 2024","16687.95","16886.55","16682.15","16870.80"
"NIFTY SMALLCAP 100","16 May 2024","16538.9","16621.3","16509.15","16596.40"
"NIFTY SMALLCAP 100","15 May 2024","16447.55","16544.7","16413.85","16457.45"
"NIFTY SMALLCAP 100","14 May 2024","16130.3","16378.35","16117.6","16363.15"
"NIFTY SMALLCAP 100","13 May 2024","16132","16148.35","15717.1","16037.80"
"NIFTY SMALLCAP 100","10 May 2024","16046","16125.1","15782.6","16106.75"
"NIFTY SMALLCAP 100","09 May 2024","16487.75","16524.05","15960.75","15995.70"
"NIFTY SMALLCAP 100","08 May 2024","16331.4","16558.7","16228.95","16461.05"
"NIFTY SMALLCAP 100","07 May 2024","16719.9","16727.35","16254.4","16367.05"
"NIFTY SMALLCAP 100","06 May 2024","17057.65","17063.75","16619.4","16683.15"
"NIFTY SMALLCAP 100","03 May 2024","17128.8","17135.15","16817.4","16936.50"
"NIFTY SMALLCAP 100","02 May 2024","17089.3","17108.25","16996.55","17019.40"
"NIFTY SMALLCAP 100","30 Apr 2024","17119.8","17132.6","16992.45","17011.80"
"NIFTY SMALLCAP 100","29 Apr 2024","17098.6","17121","16971.2","17017.85"
"NIFTY SMALLCAP 100","26 Apr 2024","16956.8","17051.55","16910.75","16981.30"
"NIFTY SMALLCAP 100","25 Apr 2024","16774.1","16899.85","16752.8","16886.80"
"NIFTY SMALLCAP 100","24 Apr 2024","16775.5","16822.6","16728.5","16746.95"
"NIFTY SMALLCAP 100","23 Apr 2024","16587.1","16702.6","16571.85","16687.15"
"NIFTY SMALLCAP 100","22 Apr 2024","16379.45","16502.45","16369.85","16484.20"
"NIFTY SMALLCAP 100","19 Apr 2024","16115.65","16337","15928.5","16270.40"
"NIFTY SMALLCAP 100","18 Apr 2024","16441.95","16543.55","16250.4","16286.35"
"NIFTY SMALLCAP 100","16 Apr 2024","16104.95","16421.65","16065.9","16332.80"
"NIFTY SMALLCAP 100","15 Apr 2024","16131.55","16363.3","15911.85","16211.00"
"NIFTY SMALLCAP 100","12 Apr 2024","16562.45","16653.3","16473.95","16496.40"
"NIFTY SMALLCAP 100","10 Apr 2024","16500.05","16593.10","16403.75","16571.40"
"NIFTY SMALLCAP 100","09 Apr 2024","16508.60","16556.75","16357.45","16451.90"
