"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","10 Jul 2024","74148.7","74158.9","72254","73897.50"
"NIFTY NEXT 50","09 Jul 2024","73823.9","74096","73446.5","73863.60"
"NIFTY NEXT 50","08 Jul 2024","73693.75","73812.2","73232.35","73508.80"
"NIFTY NEXT 50","05 Jul 2024","72984.85","73483.8","72785.65","73426.55"
"NIFTY NEXT 50","04 Jul 2024","72877.2","73131.8","72534.95","72928.25"
"NIFTY NEXT 50","03 Jul 2024","72220.4","72635.85","72112.7","72584.95"
"NIFTY NEXT 50","02 Jul 2024","72428","72431.7","71335.2","71807.50"
"NIFTY NEXT 50","01 Jul 2024","71727.5","72247.65","71536.05","72197.25"
"NIFTY NEXT 50","28 Jun 2024","71536.05","71829","71365.15","71523.45"
"NIFTY NEXT 50","27 Jun 2024","71204.8","71578.2","70654.35","71340.65"
"NIFTY NEXT 50","26 Jun 2024","71271.1","71520.1","71032.55","71235.80"
"NIFTY NEXT 50","25 Jun 2024","71915.7","72049.35","71257.3","71360.85"
"NIFTY NEXT 50","24 Jun 2024","70944.85","71693.1","70383.1","71642.25"
"NIFTY NEXT 50","21 Jun 2024","71847.4","71878.25","70970.8","71111.80"
"NIFTY NEXT 50","20 Jun 2024","71649.85","71843.6","71025.75","71632.20"
"NIFTY NEXT 50","19 Jun 2024","72596.4","72614.6","71303.95","71536.70"
"NIFTY NEXT 50","18 Jun 2024","72333.85","72414.35","72051.2","72345.70"
"NIFTY NEXT 50","14 Jun 2024","71215.55","71970.25","71078.05","71892.15"
"NIFTY NEXT 50","13 Jun 2024","70831.4","70933.55","70231.8","70842.55"
"NIFTY NEXT 50","12 Jun 2024","69991.35","70361.95","69858.4","70202.15"
"NIFTY NEXT 50","11 Jun 2024","69922.15","70183.9","69598.1","69678.70"
"NIFTY NEXT 50","10 Jun 2024","69722.25","70049.5","69233.4","69744.60"
"NIFTY NEXT 50","07 Jun 2024","68331.05","69300","67897.7","69222.25"
"NIFTY NEXT 50","06 Jun 2024","67567.55","68790.3","67553.7","68224.45"
"NIFTY NEXT 50","05 Jun 2024","65266.6","67079.5","62764.25","66835.40"
"NIFTY NEXT 50","04 Jun 2024","70511.3","70511.3","60663.4","64022.15"
"NIFTY NEXT 50","03 Jun 2024","70871.9","70871.9","69492.65","70620.25"
"NIFTY NEXT 50","31 May 2024","67799.1","67926.1","66816.3","67527.65"
"NIFTY NEXT 50","30 May 2024","68000.7","68161.35","67162.3","67358.20"
"NIFTY NEXT 50","29 May 2024","68191","68535.45","67899.85","68070.50"
"NIFTY NEXT 50","28 May 2024","69343.65","69453.8","68032.2","68545.60"
"NIFTY NEXT 50","27 May 2024","69427.45","69599.65","68564.65","69136.30"
"NIFTY NEXT 50","24 May 2024","68949.1","69458.95","68671.5","69033.25"
"NIFTY NEXT 50","23 May 2024","68546","68858","68226.55","68819.80"
"NIFTY NEXT 50","22 May 2024","68573.7","68611.35","67662.05","68328.25"
"NIFTY NEXT 50","21 May 2024","68054.05","68324.25","67706.9","68241.75"
"NIFTY NEXT 50","18 May 2024","67450.6","67724.4","67371.05","67657.00"
"NIFTY NEXT 50","17 May 2024","66564.05","67181.25","66475.7","67105.05"
"NIFTY NEXT 50","16 May 2024","66020.9","66483.9","65444.6","66320.20"
"NIFTY NEXT 50","15 May 2024","65723.8","65915.55","65422.85","65643.70"
"NIFTY NEXT 50","14 May 2024","64584.5","65388.65","64508.15","65304.80"
"NIFTY NEXT 50","13 May 2024","64190.1","64453.85","62941.2","64354.40"
"NIFTY NEXT 50","10 May 2024","63788.25","64056.8","63019","63934.20"
"NIFTY NEXT 50","09 May 2024","64983","65063.8","63284.25","63411.10"
"NIFTY NEXT 50","08 May 2024","63908.05","65076","63562.9","64784.25"
"NIFTY NEXT 50","07 May 2024","65179.65","65332.1","63550.25","63937.35"
"NIFTY NEXT 50","06 May 2024","65829.5","65865.4","64398.1","64937.40"
"NIFTY NEXT 50","03 May 2024","66450.35","66456.25","65190.75","65770.50"
"NIFTY NEXT 50","02 May 2024","65149.45","66058.05","65090.8","66008.85"
"NIFTY NEXT 50","30 Apr 2024","64887.25","65421.4","64802.6","64900.50"
"NIFTY NEXT 50","29 Apr 2024","64508.35","64652.35","64094.15","64488.05"
"NIFTY NEXT 50","26 Apr 2024","63911.45","64375.25","63905.35","64134.55"
"NIFTY NEXT 50","25 Apr 2024","63317.1","63766.35","63153.5","63704.45"
"NIFTY NEXT 50","24 Apr 2024","63003.25","63460.1","62945.5","63277.40"
"NIFTY NEXT 50","23 Apr 2024","63068.9","63068.9","62703.4","62798.55"
"NIFTY NEXT 50","22 Apr 2024","62514.15","62759.35","62204.95","62683.65"
"NIFTY NEXT 50","19 Apr 2024","61469.45","62051.7","60647.25","61887.90"
