"Index Name","Date","Open","High","Low","Close"
"NIFTY OIL & GAS","10 Jul 2024","12695.25","12704.7","12343.9","12640.90"
"NIFTY OIL & GAS","09 Jul 2024","12712.25","12720.9","12572.6","12634.80"
"NIFTY OIL & GAS","08 Jul 2024","12571.9","12693.2","12509.2","12656.85"
"NIFTY OIL & GAS","05 Jul 2024","12322.8","12576.2","12296.15","12547.00"
"NIFTY OIL & GAS","04 Jul 2024","12334.9","12366.1","12278.8","12314.00"
"NIFTY OIL & GAS","03 Jul 2024","12343.6","12359.9","12249.65","12305.40"
"NIFTY OIL & GAS","02 Jul 2024","12318.5","12426.2","12231.3","12301.95"
"NIFTY OIL & GAS","01 Jul 2024","12247.2","12288.95","12215.25","12270.35"
"NIFTY OIL & GAS","28 Jun 2024","12055.7","12298.3","12055.7","12223.35"
"NIFTY OIL & GAS","27 Jun 2024","11935.4","12051.75","11896.95","12021.55"
"NIFTY OIL & GAS","26 Jun 2024","11745.55","11934.65","11705.35","11918.60"
"NIFTY OIL & GAS","25 Jun 2024","11832.8","11877.85","11734.2","11755.60"
"NIFTY OIL & GAS","24 Jun 2024","11837.25","11882.25","11719.05","11808.15"
"NIFTY OIL & GAS","21 Jun 2024","12022.6","12028.05","11821.05","11860.45"
"NIFTY OIL & GAS","20 Jun 2024","11908.7","12041.15","11827.3","11989.10"
"NIFTY OIL & GAS","19 Jun 2024","12126.7","12130.95","11869.35","11879.30"
"NIFTY OIL & GAS","18 Jun 2024","12194.5","12194.5","12041.8","12089.20"
"NIFTY OIL & GAS","14 Jun 2024","12056.05","12133.2","11993.4","12095.25"
"NIFTY OIL & GAS","13 Jun 2024","12027.65","12036.25","11914.25","12023.25"
"NIFTY OIL & GAS","12 Jun 2024","11944.95","12039.2","11895.5","11940.30"
"NIFTY OIL & GAS","11 Jun 2024","11762.1","11896.25","11658.45","11842.00"
"NIFTY OIL & GAS","10 Jun 2024","11786","11844.55","11662.1","11686.85"
"NIFTY OIL & GAS","07 Jun 2024","11475.15","11713.25","11427.45","11696.65"
"NIFTY OIL & GAS","06 Jun 2024","11403.05","11633.05","11342.3","11456.30"
"NIFTY OIL & GAS","05 Jun 2024","11235.65","11237","10680.4","11191.45"
"NIFTY OIL & GAS","04 Jun 2024","12407.3","12407.3","10503.35","10952.30"
"NIFTY OIL & GAS","03 Jun 2024","12238.25","12437.75","12031.8","12417.10"
"NIFTY OIL & GAS","31 May 2024","11608.05","11671.45","11506.2","11625.00"
"NIFTY OIL & GAS","30 May 2024","11684.35","11716","11509.45","11539.05"
"NIFTY OIL & GAS","29 May 2024","11736.55","11791.4","11669.5","11684.85"
"NIFTY OIL & GAS","28 May 2024","11957.85","11972.05","11778.65","11804.65"
"NIFTY OIL & GAS","27 May 2024","12031.75","12046.4","11843.85","11926.15"
"NIFTY OIL & GAS","24 May 2024","11931.65","12062.3","11885.15","11992.15"
"NIFTY OIL & GAS","23 May 2024","11821.1","11949.2","11809.75","11930.80"
"NIFTY OIL & GAS","22 May 2024","11845.5","11857","11690.95","11789.70"
"NIFTY OIL & GAS","21 May 2024","11704.25","11825.8","11682.55","11767.75"
"NIFTY OIL & GAS","18 May 2024","11691.2","11717.95","11683.5","11699.00"
"NIFTY OIL & GAS","17 May 2024","11551.85","11657.8","11521.5","11644.40"
"NIFTY OIL & GAS","16 May 2024","11577.15","11607.2","11412.8","11533.00"
"NIFTY OIL & GAS","15 May 2024","11485.95","11552.9","11453","11507.25"
"NIFTY OIL & GAS","14 May 2024","11289.65","11457.4","11260.15","11439.20"
"NIFTY OIL & GAS","13 May 2024","11374.25","11384.75","11048.25","11263.90"
"NIFTY OIL & GAS","10 May 2024","11309.7","11379.45","11181.25","11348.70"
"NIFTY OIL & GAS","09 May 2024","11585.2","11606.65","11180.35","11212.35"
"NIFTY OIL & GAS","08 May 2024","11396.75","11669.5","11373.85","11577.05"
"NIFTY OIL & GAS","07 May 2024","11661.4","11677.2","11352.8","11383.10"
"NIFTY OIL & GAS","06 May 2024","11866.4","11874.4","11544.6","11601.20"
"NIFTY OIL & GAS","03 May 2024","11993.85","12035","11698.3","11807.65"
"NIFTY OIL & GAS","02 May 2024","11892.15","11966.5","11811.6","11925.00"
"NIFTY OIL & GAS","30 Apr 2024","11959.25","12020.9","11811.55","11826.50"
"NIFTY OIL & GAS","29 Apr 2024","11830.7","11932.5","11814.4","11899.05"
"NIFTY OIL & GAS","26 Apr 2024","11774","11862.75","11740.35","11785.15"
"NIFTY OIL & GAS","25 Apr 2024","11640.75","11767.15","11629.85","11741.90"
"NIFTY OIL & GAS","24 Apr 2024","11638.35","11709.85","11588.65","11658.60"
"NIFTY OIL & GAS","23 Apr 2024","11715.2","11755","11564.4","11581.55"
"NIFTY OIL & GAS","22 Apr 2024","11682.45","11695.9","11612.3","11666.90"
"NIFTY OIL & GAS","19 Apr 2024","11544.55","11667.6","11446.85","11609.85"
"NIFTY OIL & GAS","18 Apr 2024","11858.55","11996.65","11600","11635.30"
"NIFTY OIL & GAS","16 Apr 2024","11620.2","11888.8","11584.6","11765.30"
"NIFTY OIL & GAS","15 Apr 2024","11545.35","11839.35","11426.15","11695.15"
"NIFTY OIL & GAS","12 Apr 2024","11787.75","11818.75","11629.45","11647.75"
"NIFTY OIL & GAS","10 Apr 2024","11649.30","11858.65","11644.70","11793.05"
"NIFTY OIL & GAS","09 Apr 2024","11709.00","11717.60","11573.15","11618.70"
"NIFTY OIL & GAS","08 Apr 2024","11545.10","11705.15","11543.30","11670.50"
"NIFTY OIL & GAS","05 Apr 2024","11466.20","11538.00","11371.35","11503.65"
"NIFTY OIL & GAS","04 Apr 2024","11724.95","11728.40","11429.75","11494.80"
"NIFTY OIL & GAS","03 Apr 2024","11649.90","11747.60","11620.25","11654.50"
"NIFTY OIL & GAS","02 Apr 2024","11524.40","11664.95","11513.70","11649.70"
"NIFTY OIL & GAS","01 Apr 2024","11492.80","11564.30","11479.65","11500.30"
"NIFTY OIL & GAS","28 Mar 2024","11408.75","11541.40","11384.80","11440.90"
"NIFTY OIL & GAS","27 Mar 2024","11361.90","11519.90","11341.25","11365.75"
"NIFTY OIL & GAS","26 Mar 2024","11167.60","11345.20","11135.85","11304.55"
"NIFTY OIL & GAS","22 Mar 2024","11214.70","11293.00","11141.15","11223.00"
"NIFTY OIL & GAS","21 Mar 2024","11147.65","11232.70","11125.85","11201.75"
"NIFTY OIL & GAS","20 Mar 2024","10953.50","11067.20","10882.20","11055.85"
"NIFTY OIL & GAS","19 Mar 2024","11061.45","11076.05","10867.45","10915.15"
"NIFTY OIL & GAS","18 Mar 2024","11055.55","11152.60","11004.80","11103.15"
"NIFTY OIL & GAS","15 Mar 2024","11202.55","11269.50","10770.15","11058.80"
"NIFTY OIL & GAS","14 Mar 2024","11004.00","11310.20","10956.80","11281.85"
"NIFTY OIL & GAS","13 Mar 2024","11613.95","11619.45","10973.65","11025.40"
"NIFTY OIL & GAS","12 Mar 2024","11659.80","11731.15","11565.05","11589.30"
"NIFTY OIL & GAS","11 Mar 2024","11776.45","11827.55","11623.85","11643.55"
"NIFTY OIL & GAS","07 Mar 2024","11907.65","11941.65","11742.95","11768.25"
"NIFTY OIL & GAS","06 Mar 2024","12016.00","12058.00","11706.20","11911.20"
"NIFTY OIL & GAS","05 Mar 2024","12004.80","12054.80","11915.95","12034.65"
"NIFTY OIL & GAS","04 Mar 2024","11770.40","12005.65","11750.25","11972.00"
"NIFTY OIL & GAS","02 Mar 2024","11746.30","11789.95","11723.00","11751.90"
"NIFTY OIL & GAS","01 Mar 2024","11544.25","11746.15","11538.20","11715.40"
"NIFTY OIL & GAS","29 Feb 2024","11456.70","11516.10","11376.75","11457.50"
"NIFTY OIL & GAS","28 Feb 2024","11684.50","11725.35","11407.25","11441.60"
"NIFTY OIL & GAS","27 Feb 2024","11755.20","11778.25","11616.45","11684.15"
"NIFTY OIL & GAS","26 Feb 2024","11757.45","11819.55","11646.30","11769.90"
"NIFTY OIL & GAS","23 Feb 2024","11828.95","11847.45","11707.50","11756.30"
"NIFTY OIL & GAS","22 Feb 2024","11780.45","11825.85","11584.30","11806.75"
"NIFTY OIL & GAS","21 Feb 2024","11977.95","12009.80","11708.35","11771.95"
"NIFTY OIL & GAS","20 Feb 2024","11921.35","11982.20","11788.00","11943.35"
"NIFTY OIL & GAS","19 Feb 2024","11893.60","11995.65","11849.25","11919.70"
"NIFTY OIL & GAS","16 Feb 2024","11973.50","12074.30","11824.90","11854.10"
"NIFTY OIL & GAS","15 Feb 2024","11705.70","11982.20","11655.90","11926.40"
"NIFTY OIL & GAS","14 Feb 2024","11197.25","11663.50","11158.45","11639.85"
"NIFTY OIL & GAS","13 Feb 2024","11256.10","11376.50","11137.85","11289.65"
"NIFTY OIL & GAS","12 Feb 2024","11510.25","11561.15","11190.60","11239.05"
"NIFTY OIL & GAS","09 Feb 2024","11750.15","11754.35","11301.80","11541.40"
"NIFTY OIL & GAS","08 Feb 2024","11675.10","11779.20","11558.00","11704.30"
"NIFTY OIL & GAS","07 Feb 2024","11679.15","11721.75","11526.10","11596.80"
"NIFTY OIL & GAS","06 Feb 2024","11365.15","11623.65","11194.60","11572.05"
"NIFTY OIL & GAS","05 Feb 2024","11222.00","11448.15","11108.60","11271.40"
"NIFTY OIL & GAS","02 Feb 2024","10825.85","11159.80","10816.65","11111.50"
"NIFTY OIL & GAS","01 Feb 2024","10803.95","10803.95","10654.30","10727.95"
"NIFTY OIL & GAS","31 Jan 2024","10675.35","10799.30","10649.80","10728.65"
"NIFTY OIL & GAS","30 Jan 2024","10824.10","10938.25","10636.80","10656.35"
"NIFTY OIL & GAS","29 Jan 2024","10291.20","10738.85","10259.20","10710.40"
"NIFTY OIL & GAS","25 Jan 2024","10253.25","10285.35","10139.60","10183.30"
"NIFTY OIL & GAS","24 Jan 2024","10055.50","10236.25","9987.95","10215.00"
"NIFTY OIL & GAS","23 Jan 2024","10517.40","10520.10","9957.65","10013.15"
"NIFTY OIL & GAS","20 Jan 2024","10405.15","10440.75","10329.10","10373.40"
"NIFTY OIL & GAS","19 Jan 2024","10273.20","10379.10","10223.50","10359.00"
"NIFTY OIL & GAS","18 Jan 2024","10077.80","10206.50","9943.95","10189.40"
"NIFTY OIL & GAS","17 Jan 2024","10140.05","10280.40","10097.55","10128.90"
"NIFTY OIL & GAS","16 Jan 2024","10207.50","10323.30","10167.90","10230.65"
"NIFTY OIL & GAS","15 Jan 2024","10098.05","10204.95","10000.15","10193.20"
"NIFTY OIL & GAS","12 Jan 2024","9910.40","10034.80","9842.85","10019.95"
"NIFTY OIL & GAS","11 Jan 2024","9778.75","9888.30","9765.20","9875.20"
"NIFTY OIL & GAS","10 Jan 2024","9693.70","9748.80","9566.00","9731.65"
"NIFTY OIL & GAS","09 Jan 2024","9807.95","9812.65","9719.30","9731.05"
"NIFTY OIL & GAS","08 Jan 2024","9819.35","9874.40","9698.40","9720.80"
"NIFTY OIL & GAS","05 Jan 2024","9796.60","9816.45","9719.65","9770.30"
"NIFTY OIL & GAS","04 Jan 2024","9720.10","9766.05","9679.00","9745.40"
"NIFTY OIL & GAS","03 Jan 2024","9670.25","9742.35","9645.95","9688.95"
"NIFTY OIL & GAS","02 Jan 2024","9581.35","9664.25","9472.40","9635.85"
"NIFTY OIL & GAS","01 Jan 2024","9551.00","9617.70","9526.45","9572.85"
"NIFTY OIL & GAS","29 Dec 2023","9548.30","9558.75","9474.40","9496.15"
"NIFTY OIL & GAS","28 Dec 2023","9433.55","9625.55","9401.45","9588.75"
"NIFTY OIL & GAS","27 Dec 2023","9477.30","9491.40","9376.00","9399.40"
"NIFTY OIL & GAS","26 Dec 2023","9316.30","9451.05","9290.50","9427.05"
"NIFTY OIL & GAS","22 Dec 2023","9249.05","9297.40","9213.25","9287.05"
"NIFTY OIL & GAS","21 Dec 2023","8992.70","9223.35","8971.80","9210.45"
"NIFTY OIL & GAS","20 Dec 2023","9289.50","9447.70","9035.20","9053.80"
"NIFTY OIL & GAS","19 Dec 2023","9241.35","9258.10","9142.05","9228.65"
"NIFTY OIL & GAS","18 Dec 2023","9165.60","9206.10","9113.05","9155.65"
"NIFTY OIL & GAS","15 Dec 2023","9082.35","9190.35","9070.25","9150.90"
"NIFTY OIL & GAS","14 Dec 2023","8987.05","9054.30","8950.20","9039.30"
"NIFTY OIL & GAS","13 Dec 2023","8943.80","8947.75","8858.50","8915.10"
"NIFTY OIL & GAS","12 Dec 2023","9054.00","9062.75","8912.70","8926.85"
"NIFTY OIL & GAS","11 Dec 2023","9089.60","9134.10","9021.50","9044.25"
"NIFTY OIL & GAS","08 Dec 2023","9183.40","9197.00","8948.65","9044.50"
"NIFTY OIL & GAS","07 Dec 2023","9085.50","9124.50","9037.70","9109.70"
"NIFTY OIL & GAS","06 Dec 2023","8993.25","9056.90","8952.15","9043.05"
"NIFTY OIL & GAS","05 Dec 2023","8872.05","8919.90","8797.60","8910.55"
"NIFTY OIL & GAS","04 Dec 2023","8708.95","8831.25","8646.45","8786.75"
"NIFTY OIL & GAS","01 Dec 2023","8520.15","8559.15","8494.85","8518.80"
"NIFTY OIL & GAS","30 Nov 2023","8433.35","8486.65","8370.80","8476.40"
"NIFTY OIL & GAS","29 Nov 2023","8410.65","8449.10","8390.15","8414.60"
"NIFTY OIL & GAS","28 Nov 2023","8198.85","8353.35","8190.20","8347.25"
"NIFTY OIL & GAS","24 Nov 2023","8185.00","8195.00","8152.80","8161.20"
"NIFTY OIL & GAS","23 Nov 2023","8124.25","8191.75","8098.00","8179.45"
"NIFTY OIL & GAS","22 Nov 2023","8087.30","8150.65","8061.35","8106.60"
"NIFTY OIL & GAS","21 Nov 2023","8111.00","8127.85","8070.40","8078.80"
"NIFTY OIL & GAS","20 Nov 2023","8093.65","8109.60","8053.05","8072.25"
"NIFTY OIL & GAS","17 Nov 2023","8164.15","8214.05","8074.15","8082.30"
"NIFTY OIL & GAS","16 Nov 2023","8143.30","8207.70","8122.00","8173.10"
"NIFTY OIL & GAS","15 Nov 2023","8078.95","8129.35","8050.80","8115.55"
"NIFTY OIL & GAS","13 Nov 2023","7995.90","8003.95","7966.95","7999.10"
"NIFTY OIL & GAS","12 Nov 2023","8027.05","8034.20","8004.10","8013.75"
"NIFTY OIL & GAS","10 Nov 2023","7912.70","7976.55","7897.95","7970.55"
"NIFTY OIL & GAS","09 Nov 2023","8004.75","8007.30","7916.05","7923.00"
"NIFTY OIL & GAS","08 Nov 2023","7964.85","8011.90","7950.55","7987.15"
"NIFTY OIL & GAS","07 Nov 2023","7891.45","7958.15","7858.95","7925.10"
