"Index Name","Date","Open","High","Low","Close"
"NIFTY PSU BANK","10 Jul 2024","7341.3","7345.75","7154.95","7228.65"
"NIFTY PSU BANK","09 Jul 2024","7268.25","7396.05","7261","7331.50"
"NIFTY PSU BANK","08 Jul 2024","7326.8","7341.4","7225.9","7238.90"
"NIFTY PSU BANK","05 Jul 2024","7267.8","7365.85","7256.65","7356.75"
"NIFTY PSU BANK","04 Jul 2024","7284.05","7286.95","7208.7","7266.00"
"NIFTY PSU BANK","03 Jul 2024","7218","7283.2","7178.8","7254.20"
"NIFTY PSU BANK","02 Jul 2024","7327.7","7344.45","7157.8","7178.00"
"NIFTY PSU BANK","01 Jul 2024","7370.65","7376.6","7300.65","7310.25"
"NIFTY PSU BANK","28 Jun 2024","7327.4","7508.75","7325.8","7365.95"
"NIFTY PSU BANK","27 Jun 2024","7354","7377.7","7246.45","7301.40"
"NIFTY PSU BANK","26 Jun 2024","7344.85","7408.6","7307.3","7368.85"
"NIFTY PSU BANK","25 Jun 2024","7366.4","7388.35","7307.05","7344.60"
"NIFTY PSU BANK","24 Jun 2024","7332.6","7385.5","7246.8","7335.30"
"NIFTY PSU BANK","21 Jun 2024","7476.3","7487.15","7346.5","7384.25"
"NIFTY PSU BANK","20 Jun 2024","7499.25","7535.15","7459.2","7469.60"
"NIFTY PSU BANK","19 Jun 2024","7497.2","7569.25","7427.45","7489.95"
"NIFTY PSU BANK","18 Jun 2024","7493.65","7522.2","7469.65","7482.90"
"NIFTY PSU BANK","14 Jun 2024","7442.75","7481.7","7407.55","7464.15"
"NIFTY PSU BANK","13 Jun 2024","7489.15","7496.7","7390.8","7424.60"
"NIFTY PSU BANK","12 Jun 2024","7362.75","7455.2","7341.75","7429.55"
"NIFTY PSU BANK","11 Jun 2024","7366.25","7400.7","7312","7344.60"
"NIFTY PSU BANK","10 Jun 2024","7332.2","7445.9","7322.95","7333.85"
"NIFTY PSU BANK","07 Jun 2024","7231.75","7287.1","7166.9","7281.90"
"NIFTY PSU BANK","06 Jun 2024","7092.75","7324.45","7067.4","7193.70"
"NIFTY PSU BANK","05 Jun 2024","6977.3","7017.55","6524","6989.75"
"NIFTY PSU BANK","04 Jun 2024","7947.9","7947.9","6443.85","6794.25"
"NIFTY PSU BANK","03 Jun 2024","7756.35","8053.3","7670.95","8006.15"
"NIFTY PSU BANK","31 May 2024","7336.35","7410.55","7225.6","7386.00"
"NIFTY PSU BANK","30 May 2024","7310.45","7406.05","7274.05","7292.40"
"NIFTY PSU BANK","29 May 2024","7328","7404.4","7303.25","7325.30"
"NIFTY PSU BANK","28 May 2024","7475.15","7520.7","7303.8","7361.10"
"NIFTY PSU BANK","27 May 2024","7387.55","7514.5","7324.7","7456.75"
"NIFTY PSU BANK","24 May 2024","7358.8","7433.85","7344.55","7359.05"
"NIFTY PSU BANK","23 May 2024","7289.45","7428.7","7281.2","7364.95"
