"Index Name","Date","Open","High","Low","Close"
"NIFTY ENERGY","10 Jul 2024","42767.15","42801.1","41763.2","42675.45"
"NIFTY ENERGY","09 Jul 2024","42761.1","42837.5","42434.9","42609.20"
"NIFTY ENERGY","08 Jul 2024","42606.3","42747.8","42354.95","42644.95"
"NIFTY ENERGY","05 Jul 2024","41877.95","42622.85","41714.6","42523.90"
"NIFTY ENERGY","04 Jul 2024","41922.75","42128.9","41755.85","41847.70"
"NIFTY ENERGY","03 Jul 2024","41803.1","41854.45","41555.55","41784.50"
"NIFTY ENERGY","02 Jul 2024","41747.3","41934.9","41422.6","41714.55"
"NIFTY ENERGY","01 Jul 2024","41854.3","41921.15","41480.9","41569.80"
"NIFTY ENERGY","28 Jun 2024","41438.35","42029.95","41437.8","41789.20"
"NIFTY ENERGY","27 Jun 2024","40861.35","41479","40729.15","41342.35"
"NIFTY ENERGY","26 Jun 2024","40225.75","40883.6","40145.55","40822.60"
"NIFTY ENERGY","25 Jun 2024","40562.8","40606.05","40135.75","40255.20"
"NIFTY ENERGY","24 Jun 2024","40297.95","40590.8","40089.7","40464.15"
"NIFTY ENERGY","21 Jun 2024","40856.05","40876.05","40361.55","40457.55"
"NIFTY ENERGY","20 Jun 2024","40686.2","40915.85","40282.75","40753.95"
"NIFTY ENERGY","19 Jun 2024","41432.15","41458.25","40556.8","40600.90"
"NIFTY ENERGY","18 Jun 2024","41353.5","41355.6","41091.6","41307.25"
"NIFTY ENERGY","14 Jun 2024","41085.95","41097.85","40727.15","41040.00"
"NIFTY ENERGY","13 Jun 2024","41357.7","41357.7","40803.45","40943.25"
"NIFTY ENERGY","12 Jun 2024","40892.9","41266.05","40705.5","40995.65"
"NIFTY ENERGY","11 Jun 2024","40737.35","40877.35","40394.4","40620.80"
"NIFTY ENERGY","10 Jun 2024","40671.1","41019.95","40388.05","40510.05"
"NIFTY ENERGY","07 Jun 2024","39298.2","40350.75","39106","40283.30"
"NIFTY ENERGY","06 Jun 2024","39407.25","40061.65","39048.6","39339.65"
"NIFTY ENERGY","05 Jun 2024","38514","38799.9","36522.05","38712.35"
"NIFTY ENERGY","04 Jun 2024","42881.6","42881.6","36244","37624.10"
"NIFTY ENERGY","03 Jun 2024","42628.3","43084.75","41894.55","42981.90"
"NIFTY ENERGY","31 May 2024","40210.25","40476.7","39922.25","40255.50"
"NIFTY ENERGY","30 May 2024","40471.2","40558","39801.9","39986.85"
"NIFTY ENERGY","29 May 2024","40471.15","40834","40410.6","40572.20"
"NIFTY ENERGY","28 May 2024","41445.75","41508.35","40705.45","40794.85"
"NIFTY ENERGY","27 May 2024","41842.65","41854.3","41114.2","41292.65"
"NIFTY ENERGY","24 May 2024","41536.6","41876.95","41413.25","41634.65"
"NIFTY ENERGY","23 May 2024","41318.45","41625.9","41088.5","41559.25"
"NIFTY ENERGY","22 May 2024","41204.4","41397.9","40946.9","41331.55"
"NIFTY ENERGY","21 May 2024","40307.7","41190.55","40305.4","40971.05"
